filename,link,file_id,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
44482.jpg,http://assets.myntassets.com/v1/images/style/properties/b4868c919950fcd87a04a7ed77034345_images.jpg,44482,44482,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Gliders Men Brown Shoes
3177.jpg,http://assets.myntassets.com/v1/images/style/properties/0d2cede31de6bfd28de8824e6d4251bc_images.jpg,3177,3177,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Women Dual Fusion White Green Shoe
9407.jpg,http://assets.myntassets.com/v1/images/style/properties/3b02ee079fbd884aa6ba20984e379fd6_images.jpg,9407,9407,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Nike Men Court White Shoe
6363.jpg,http://assets.myntassets.com/v1/images/style/properties/4def01a7a85a7bedb5764ebc77ac18c9_images.jpg,6363,6363,Men,Footwear,Shoes,Casual Shoes,Red,Summer,2011.0,Casual,Numero Uno Men's Red Shoe
13047.jpg,http://assets.myntassets.com/v1/images/style/properties/567bb5c73d5a07697131a4b7097d566e_images.jpg,13047,13047,Women,Footwear,Shoes,Heels,White,Winter,2012.0,Casual,Inc 5 Women Casual White Wedges
7232.jpg,http://assets.myntassets.com/v1/images/style/properties/0c1f5d1a72b1406fc416182588df4bcf_images.jpg,7232,7232,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011.0,Formal,Rockport Men's Aderner Friar Brown Shoe
13641.jpg,http://assets.myntassets.com/v1/images/style/properties/5e9b1d5ccef16fdb38cbbf5cce3b3b1c_images.jpg,13641,13641,Women,Footwear,Shoes,Heels,Navy Blue,Winter,2012.0,Casual,Carlton London Women Casual Navy Flats
45359.jpg,http://assets.myntassets.com/v1/images/style/properties/30e87ef12ea78a603b1da005066dd735_images.jpg,45359,45359,Women,Footwear,Shoes,Heels,White,Summer,2016.0,Casual,Cobblerz Women White Sandals
3254.jpg,http://assets.myntassets.com/v1/images/style/properties/2088da754404dac501443f776857d119_images.jpg,3254,3254,Women,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Puma Women Zandy White Shoe
20868.jpg,http://assets.myntassets.com/v1/images/style/properties/4f9f3dde2d270ae1611ea25b98f805d9_images.jpg,20868,20868,Men,Footwear,Shoes,Casual Shoes,White,Summer,2013.0,Casual,Fila Men Stradd White Casual Shoes
54138.jpg,http://assets.myntassets.com/v1/images/style/properties/cea2fb7587e30fc39b1d18b87624214c_images.jpg,54138,54138,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Rocia Women Black Heels
45612.jpg,http://assets.myntassets.com/v1/images/style/properties/7e32310aea7570d2db013258761a8bc3_images.jpg,45612,45612,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012.0,Formal,Arrow Men Brown Shoes
2827.jpg,http://assets.myntassets.com/v1/images/style/properties/b83e64858ee7aa7fc15ea781eebf1a4f_images.jpg,2827,2827,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2015.0,Formal,Lee Cooper Men's Formal Simpleton Black Shoe
7595.jpg,http://assets.myntassets.com/v1/images/style/properties/b3f3d37c936ee1b487eb6ed3ef399e0b_images.jpg,7595,7595,Women,Footwear,Shoes,Sports Shoes,Blue,Summer,2011.0,Sports,Nike Women Ten Blue White Shoe
31948.jpg,http://assets.myntassets.com/v1/images/style/properties/9afbca0c8bb6cab7154767902b9bfaf0_images.jpg,31948,31948,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2012.0,Sports,Nike Men Air Pegasus Blue Sports Shoes
19352.jpg,http://assets.myntassets.com/v1/images/style/properties/14e3a4cef7dfdbddb49f8aa96579db68_images.jpg,19352,19352,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Numero Uno Men Lifestyle Black Casual Shoes
3250.jpg,http://assets.myntassets.com/v1/images/style/properties/65497926993df35e0a6ccb6b047c1897_images.jpg,3250,3250,Women,Footwear,Shoes,Casual Shoes,Red,Fall,2010.0,Casual,Puma Women Sneakerina Red Shoe
35491.jpg,http://assets.myntassets.com/v1/images/style/properties/f4dfeba74c1492fcfdc92b6ddbbc0ef6_images.jpg,35491,35491,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012.0,Formal,Bata Men Mocassino Brown Formal Shoes
7251.jpg,http://assets.myntassets.com/v1/images/style/properties/8b106ef16d3351400f95be0e95fdfd66_images.jpg,7251,7251,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Rockport Men's Ocean Grove 2 Brown Shoe
24710.jpg,http://assets.myntassets.com/v1/images/style/properties/c67ee36cbebb65afa4445c078f4d6017_images.jpg,24710,24710,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2010.0,Casual,Puma Men Ducati Black Casual Shoes
14366.jpg,http://assets.myntassets.com/v1/images/style/properties/09d1a2fcede1bfed48ff98c758bcaf32_images.jpg,14366,14366,Women,Footwear,Shoes,Heels,Beige,Winter,2015.0,Casual,Catwalk Women Casual Beige Heels
5479.jpg,http://assets.myntassets.com/v1/images/style/properties/4f25f6fcc3a69d5bf7a28a68c36f342c_images.jpg,5479,5479,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Nike Men Zoom Black Sports Shoe
50164.jpg,http://assets.myntassets.com/v1/images/style/properties/83fd166ad35db269b506dd45f9c95c93_images.jpg,50164,50164,Women,Footwear,Shoes,Heels,White,Winter,2012.0,Casual,Rocia Women White Wedges
42125.jpg,http://assets.myntassets.com/v1/images/style/properties/d56602533beed97ba5f2d87b693ebcd4_images.jpg,42125,42125,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,Nike Men Grey Ruckus Casual Shoes
32942.jpg,http://assets.myntassets.com/v1/images/style/properties/5efd2f4e038c310daf1daa2e979671b7_images.jpg,32942,32942,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012.0,Casual,ADIDAS Neo Men Temecula Navy Blue Shoes
15225.jpg,http://assets.myntassets.com/v1/images/style/properties/6b440c5625d1c48ad33c7974d30668b0_images.jpg,15225,15225,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,ADIDAS Originals Men Superstar 11 White Casual Shoes
39645.jpg,http://assets.myntassets.com/v1/images/style/properties/a061e0e658b7f04075d4ea37eaec7ea6_images.jpg,39645,39645,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Lotto Men Black Shoes
12902.jpg,http://assets.myntassets.com/v1/images/style/properties/9a21651232a16df52462ed7660e14d9c_images.jpg,12902,12902,Women,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Puma Women Cabana Racer SL Black Casual Shoes
24414.jpg,http://assets.myntassets.com/v1/images/style/properties/ee46763d2bd3a68ae4ffc0e570ab583d_images.jpg,24414,24414,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Men Swerve Str White Sports Shoes
4154.jpg,http://assets.myntassets.com/v1/images/style/properties/bcd8c11694e7ab0875915a67ae85115a_images.jpg,4154,4154,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men's Vapour Club White Grey Shoe
24663.jpg,http://assets.myntassets.com/v1/images/style/properties/c2b18cfa0888c262acd769fbf02dfc6f_images.jpg,24663,24663,Unisex,Footwear,Shoes,Casual Shoes,Red,Summer,2013.0,Casual,Converse Unisex Oxford Red Casual Shoes
5401.jpg,http://assets.myntassets.com/v1/images/style/properties/cde1cf6001eebaee73c5e76fc4b92753_images.jpg,5401,5401,Women,Footwear,Shoes,Sports Shoes,Blue,,2011.0,Sports,Kalenji Ekiden 100  Lady Blue 2011
42021.jpg,http://assets.myntassets.com/v1/images/style/properties/4968876b532d2d9f4bb4ee1db85d7517_images.jpg,42021,42021,Women,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,ADIDAS Women Black Vigor Shoes
11506.jpg,http://assets.myntassets.com/v1/images/style/properties/84b6053a6e6f996a38104638dc9e16bd_images.jpg,11506,11506,Women,Footwear,Shoes,Heels,Grey,Winter,2015.0,Casual,Catwalk Women Lifestyle Grey Flats
26650.jpg,http://assets.myntassets.com/v1/images/style/properties/3cb143b9c1200c4f71d35aeeea936d55_images.jpg,26650,26650,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2012.0,Sports,Puma Men TX-3 Blue Sports Shoes
11974.jpg,http://assets.myntassets.com/v1/images/style/properties/45f9d6630c55f042ec742ee321f5b66f_images.jpg,11974,11974,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Fila Men Paramount Plus White Shoes
35402.jpg,http://assets.myntassets.com/v1/images/style/properties/187056cb7d7dd5f5a604366c33b53dba_images.jpg,35402,35402,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2010.0,Casual,Stens by Enroute Men Black Shoes
7380.jpg,http://assets.myntassets.com/v1/images/style/properties/0f22c06922a51bda7e9c2b7a38eeef14_images.jpg,7380,7380,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2018.0,Formal,Red Tape Men's Brown Formal Shoe
35687.jpg,http://assets.myntassets.com/v1/images/style/properties/US-Polo-Assn-Men-Navy-Suede-Casual-Shoes_c36f0ffe47c5564265e48686a5bafe80_images.jpg,35687,35687,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2013.0,Casual,U.S. Polo Assn. Men Navy Casual Shoes
40318.jpg,http://assets.myntassets.com/v1/images/style/properties/8c4d86426ebacd42480d5281ca5dc159_images.jpg,40318,40318,Men,Footwear,Shoes,Sports Shoes,White,Summer,2013.0,Sports,ADIDAS Men White Twenty2 Yds Sports Shoes
23806.jpg,http://assets.myntassets.com/v1/images/style/properties/e4571044822868960dc3d023bfa182d1_images.jpg,23806,23806,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,2012.0,Sports,Puma Men Grey Cat Runner Sports Shoes
33854.jpg,http://assets.myntassets.com/v1/images/style/properties/c6f0317a8e609d629a768b40fb958d8c_images.jpg,33854,33854,Women,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Puma Women Janine Dance White Shoes
54732.jpg,http://assets.myntassets.com/v1/images/style/properties/Vans-Men-Grey---Black-Chukka-Del-Barco-Shoes_30835b2a52848074f5af8a3ba3874261_images.jpg,54732,54732,Unisex,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,Vans Unisex Grey & Black Shoes
22289.jpg,http://assets.myntassets.com/v1/images/style/properties/68f982dd72174f9313cb20f777dd6cb0_images.jpg,22289,22289,Women,Footwear,Shoes,Heels,Gold,Winter,2012.0,Casual,Inc. 5 Women Casual Golden Flats
41470.jpg,http://assets.myntassets.com/v1/images/style/properties/e2b5a76abade10755968ba835c58fd5e_images.jpg,41470,41470,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Carlton London Women Black Heels
4856.jpg,http://assets.myntassets.com/v1/images/style/properties/Newfeel-Unisex-Black-Noir-Rouge-Casual-Shoes_4744f44aee51aa16f52c2d21b7b9e9b3_images.jpg,4856,4856,Unisex,Footwear,Shoes,Casual Shoes,Black,Winter,2012.0,Casual,Newfeel Unisex Black Casual Shoes
46084.jpg,http://assets.myntassets.com/v1/images/style/properties/9a97e18db18e9a2aff62a00d194c88ea_images.jpg,46084,46084,Women,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Women White Aerostar Sports Shoes
32850.jpg,http://assets.myntassets.com/v1/images/style/properties/4555d9e12bd71e061b8440fc188e52ee_images.jpg,32850,32850,Women,Footwear,Shoes,Heels,Grey,Winter,2012.0,Casual,Grendha Women Romance Grey Flats
19046.jpg,http://assets.myntassets.com/v1/images/style/properties/f15e72532881b59cd7e0fecfa6634ba9_images.jpg,19046,19046,Women,Footwear,Shoes,Heels,Multi,Winter,2015.0,Casual,Catwalk Women Ethnic Multi Heels
42136.jpg,http://assets.myntassets.com/v1/images/style/properties/06271e931053feade8f00ff80646eed6_images.jpg,42136,42136,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men White Air Max Full Court Sports Shoes
14453.jpg,http://assets.myntassets.com/v1/images/style/properties/bdbebe341830b60f18a4464dadc45e30_images.jpg,14453,14453,Women,Footwear,Shoes,Heels,Black,Summer,2012.0,Casual,Enroute Women Casual Black Flats
15255.jpg,http://assets.myntassets.com/v1/images/style/properties/353f4379e53c99dd22fea29c02ac60df_images.jpg,15255,15255,Women,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,ADIDAS Originals Women Superstar 2 White Casual Shoes
22252.jpg,http://assets.myntassets.com/v1/images/style/properties/47b20c33085735552a92173fe5385461_images.jpg,22252,22252,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2011.0,Casual,ID Men Blue Casual Shoes
39190.jpg,http://assets.myntassets.com/v1/images/style/properties/Catwalk-Women-Green-and-Blue-Sandals_516a3682cb0355a11eecd24c0f4c63cf_images.jpg,39190,39190,Women,Footwear,Shoes,Flats,Blue,Winter,2015.0,Casual,Catwalk Women Green & Blue Sandals
18876.jpg,http://assets.myntassets.com/v1/images/style/properties/e0ebe9f05bb15183a440cab016eb540d_images.jpg,18876,18876,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2011.0,Formal,Franco Leone Men Formal Black Shoes
19045.jpg,http://assets.myntassets.com/v1/images/style/properties/23ebea9af7962496344ca9f48252a32b_images.jpg,19045,19045,Women,Footwear,Shoes,Heels,Multi,Winter,2015.0,Casual,Catwalk Women Casual Multi Wedges
35784.jpg,http://assets.myntassets.com/v1/images/style/properties/35b7eb39a80600b68e50f9e409b5c053_images.jpg,35784,35784,Women,Footwear,Shoes,Flats,Black,Summer,2012.0,Casual,Enroute Women Black Shoes
41834.jpg,http://assets.myntassets.com/v1/images/style/properties/2c64a9788774d5c1ac0e149b20a61a7f_images.jpg,41834,41834,Men,Footwear,Shoes,Casual Shoes,Black,Spring,2013.0,Casual,Skechers Men Black Shoes
36143.jpg,http://assets.myntassets.com/v1/images/style/properties/5edcf1d6e55027a8e46273de9f484745_images.jpg,36143,36143,Women,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Nike Women Free 4.0 V2 Grey Sports Shoes
54523.jpg,http://assets.myntassets.com/v1/images/style/properties/F-Sports-Men-White-Voyager-Sports-Shoes_9efd5b401911b4945aad150a7dfa5c14_images.jpg,54523,54523,Men,Footwear,Shoes,Sports Shoes,White,Fall,2012.0,Sports,F Sports Men White Voyager Sports Shoes
9397.jpg,http://assets.myntassets.com/v1/images/style/properties/bef4b6bf4a3fd866001fab4f5be16e29_images.jpg,9397,9397,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Nike Women Wmns Lun White Sports Shoes
39255.jpg,http://assets.myntassets.com/v1/images/style/properties/3db8c0c1114ae9ef30dafd53b9ecc682_images.jpg,39255,39255,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Chief Men Black Formal Shoes
3657.jpg,http://assets.myntassets.com/v1/images/style/properties/e714d912ead1830ef77e50e1687f8689_images.jpg,3657,3657,Men,Footwear,Shoes,Casual Shoes,Red,Summer,2011.0,Casual,Fila Men Emotion Red Shoe
20757.jpg,http://assets.myntassets.com/v1/images/style/properties/350e6f89ec3f5ee8ae3bd22856d4ccd0_images.jpg,20757,20757,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Carlton London  Women Casual Brown Wedges
22873.jpg,http://assets.myntassets.com/v1/images/style/properties/e2ad4a3e009069e5c4c36a4269cded20_images.jpg,22873,22873,Men,Footwear,Shoes,Casual Shoes,Khaki,Summer,2012.0,Casual,Woodland Men Khaki Casual Shoes
11881.jpg,http://assets.myntassets.com/v1/images/style/properties/eaa025942f90ceee596f8a24eda3c557_images.jpg,11881,11881,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011.0,Formal,Franco Leone Men Formal Brown Formal Shoes
22826.jpg,http://assets.myntassets.com/v1/images/style/properties/b78442fd6a2a0195d03b2d2b1c046343_images.jpg,22826,22826,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Woodland Men Brown Casual Shoes
13028.jpg,http://assets.myntassets.com/v1/images/style/properties/9225c4d868065c9805f0b47705ed71b3_images.jpg,13028,13028,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Inc 5 Women Casual Black Heels
45865.jpg,http://assets.myntassets.com/v1/images/style/properties/53fbb90e65697590a117fec4f531ada6_images.jpg,45865,45865,Men,Footwear,Shoes,Casual Shoes,Olive,Summer,2012.0,Casual,Numero Uno Men Olive Shoes
32518.jpg,http://assets.myntassets.com/v1/images/style/properties/781729df1c9089847eb98e00ff46a181_images.jpg,32518,32518,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013.0,Formal,Franco Leone Men Black Formal Shoes
20887.jpg,http://assets.myntassets.com/v1/images/style/properties/8684709910c419d8ccce2d89057be115_images.jpg,20887,20887,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2011.0,Casual,Basics Men Grey Casual Shoes
6389.jpg,http://assets.myntassets.com/v1/images/style/properties/742ec9fed9c8372e12e79a5df723ede9_images.jpg,6389,6389,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Puma Men's Urban Cat Cetto White Shoe
5340.jpg,http://assets.myntassets.com/v1/images/style/properties/c673c2aad1455cc47c1cc4f3b309c3b9_images.jpg,5340,5340,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2011.0,Casual,Fila Men's Union Beige Royal Shoe
13981.jpg,http://assets.myntassets.com/v1/images/style/properties/c90670dffc734c4351ab202671df53d3_images.jpg,13981,13981,Men,Footwear,Shoes,Sports Shoes,Black,Spring,2012.0,Sports,Puma Mens Speeder Black Sports Shoes
6392.jpg,http://assets.myntassets.com/v1/images/style/properties/11b0385acfa0e9d76d0b1debf6ebf224_images.jpg,6392,6392,Women,Footwear,Shoes,Flats,Blue,Summer,2011.0,Casual,Lotto Women Sofia Blue Black Floater
22257.jpg,http://assets.myntassets.com/v1/images/style/properties/1ff65188b75f0a4dab213f617260ec35_images.jpg,22257,22257,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Inc. 5 Women Casual Black Heels
11492.jpg,http://assets.myntassets.com/v1/images/style/properties/45cd94f6a2eb8ae6a0b011bb02bf9b95_images.jpg,11492,11492,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Bronze Brown Wedges
17672.jpg,http://assets.myntassets.com/v1/images/style/properties/b6a7429f13bfba88923142fdcee47051_images.jpg,17672,17672,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Brown Pumps
32181.jpg,http://assets.myntassets.com/v1/images/style/properties/16eb6266197d761557faa6ce91df3aa2_images.jpg,32181,32181,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,ADIDAS Women Adi Trainer Black Sports Shoes
20680.jpg,http://assets.myntassets.com/v1/images/style/properties/05f3878ce61db65f854369a12dd7d28e_images.jpg,20680,20680,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2012.0,Casual,Buckaroo Men Eva Casual Brown Shoes
41844.jpg,http://assets.myntassets.com/v1/images/style/properties/dbef21056f3b3bbd6d911d07ce8453ad_images.jpg,41844,41844,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Skechers Men Black Shoes
27258.jpg,http://assets.myntassets.com/v1/images/style/properties/31012d1eee3f90876b6ef846ee310760_images.jpg,27258,27258,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Asics Men Sumiyaka Black Shoes
14494.jpg,http://assets.myntassets.com/v1/images/style/properties/64e0e7705336fc6ee8818eac5f1edb58_images.jpg,14494,14494,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Flying Machine Men Casual Black Casual Shoes
26659.jpg,http://assets.myntassets.com/v1/images/style/properties/41d26d9a694e675ad38bbd2101a53fac_images.jpg,26659,26659,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Puma Men White Basics Shoes
14333.jpg,http://assets.myntassets.com/v1/images/style/properties/fc3c931867edc9f2fa9b580697839101_images.jpg,14333,14333,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Nike Men Downshifter 3MSL White Sports Shoes
15496.jpg,http://assets.myntassets.com/v1/images/style/properties/9aa65f0b945c3f454958b71a4e4831c7_images.jpg,15496,15496,Women,Footwear,Shoes,Casual Shoes,Blue,Fall,2011.0,Casual,Carlton London Women Casual Denim Blue  Shoes
42142.jpg,http://assets.myntassets.com/v1/images/style/properties/d7c6179f6717835f25c9c790a0d2a919_images.jpg,42142,42142,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men White Zoom Vomero Sports Shoes
41702.jpg,http://assets.myntassets.com/v1/images/style/properties/3bcafbf7867d89c1bfae7fa3192499f5_images.jpg,41702,41702,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Catwalk Women Brown Wedges
22163.jpg,http://assets.myntassets.com/v1/images/style/properties/718cc29c21bae96c4a6766bc3c0ecf1d_images.jpg,22163,22163,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,2012.0,Casual,Timberland Men Navy Blue Casual Shoes
6667.jpg,http://assets.myntassets.com/v1/images/style/properties/936e428d9c3b112c750e44b3cf854ff7_images.jpg,6667,6667,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Nike Women's Ballista II Black Silver Shoe
49605.jpg,http://assets.myntassets.com/v1/images/style/properties/93fa7d3606d39194ecde9e3d9eef9587_images.jpg,49605,49605,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Brown Heels
33092.jpg,http://assets.myntassets.com/v1/images/style/properties/bea485cd98e4411a99aa2fa91dc57b63_images.jpg,33092,33092,Women,Footwear,Shoes,Heels,Gold,Winter,2015.0,Casual,Catwalk Women Gold Flats
1786.jpg,http://assets.myntassets.com/v1/images/style/properties/b0825063c44f311be3ab28cc80809a48_images.jpg,1786,1786,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010.0,Sports,Lotto Men's Court Logo White Shoe
